alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
gyro-gyro-hartsdale,"[{u'alias': u'greek', u'title': u'Greek'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'mediterranean', u'title': u'Mediterranean'}]",41.018957,-73.798118,(914) 437-9574,32296.9498015,mmU40jcnCjMO40rGS--oSA,https://s3-media2.fl.yelpcdn.com/bphoto/efg6L1NjcOFa_5b72AH3pw/o.jpg,False,2 N Central Ave,,,Hartsdale,US,"[2 N Central Ave, Hartsdale, NY 10530]",NY,10530,Gyro Gyro,19144379574.0,$,4.0,48,"[delivery, pickup]",https://www.yelp.com/biz/gyro-gyro-hartsdale?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
mcdonalds-valley-stream,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.6592810585,-73.7008913102,(516) 823-3475,15117.4696365,am1zw19Idhvzb5BkPg2VWQ,https://s3-media4.fl.yelpcdn.com/bphoto/iu7-cmkr20yNiQcgsZ48uA/o.jpg,False,10 W Sunrise Hwy,,,Valley Stream,US,"[10 W Sunrise Hwy, Valley Stream, NY 11581]",NY,11581,McDonald's,15168233475.0,$,2.0,17,[],https://www.yelp.com/biz/mcdonalds-valley-stream?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
burger-king-glen-oaks,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.73675,-73.70957,(718) 347-6880,12099.2924673,AmRxbnvH8Dxw1Yzw7ZIrXg,https://s3-media2.fl.yelpcdn.com/bphoto/YTYayvfk2A8wHePiB8fEMw/o.jpg,False,258-10 Hillside Ave,,,Glen Oaks,US,"[258-10 Hillside Ave, Glen Oaks, NY 11004]",NY,11004,Burger King,17183476880.0,$,2.5,11,[delivery],https://www.yelp.com/biz/burger-king-glen-oaks?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
popeyes-louisiana-kitchen-new-york-5,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}]",40.810943,-73.952238,(212) 932-0160,12171.9675697,VCx3dEx8sP0EB8Ggi0yMTQ,https://s3-media3.fl.yelpcdn.com/bphoto/SFZzPX2FDtjNJcQD5LxZ1g/o.jpg,False,321 W 125th St,,,New York,US,"[321 W 125th St, New York, NY 10027]",NY,10027,Popeyes Louisiana Kitchen,12129320160.0,$,3.0,41,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-new-york-5?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
burger-king-new-york-52,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.75013,-73.98808,(917) 512-6975,11579.3398978,TbiYAbmNxVjYUQJsV3QsfQ,https://s3-media4.fl.yelpcdn.com/bphoto/RMZOkj1glhfFmH41-Tycyw/o.jpg,False,1313 Broadway,,,New York,US,"[1313 Broadway, New York, NY 10001]",NY,10001,Burger King,19175126975.0,$,2.5,29,[delivery],https://www.yelp.com/biz/burger-king-new-york-52?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
mcdonalds-brooklyn-83,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.644558,-73.90126,(718) 257-7400,10490.5651656,NHUlLLKTRmztq1Zl4GJbcw,https://s3-media3.fl.yelpcdn.com/bphoto/H01Wj7nHuTB92CIb5Es2LQ/o.jpg,False,1467 Rockaway Pkwy,,,Brooklyn,US,"[1467 Rockaway Pkwy, Brooklyn, NY 11236]",NY,11236,McDonald's,17182577400.0,$,2.0,16,[],https://www.yelp.com/biz/mcdonalds-brooklyn-83?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
blaze-fast-fired-pizza-paramus,"[{u'alias': u'pizza', u'title': u'Pizza'}, {u'alias': u'salad', u'title': u'Salad'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.9198199713,-74.0659385345,(201) 244-3495,27570.5617512,LVIeAY3Q74bYwVEkPWYs_w,https://s3-media3.fl.yelpcdn.com/bphoto/h-UYwpGSEQlFzeIvdbI10Q/o.jpg,False,65 New Jersey 4,,,Paramus,US,"[65 New Jersey 4, Paramus, NJ 07652]",NJ,7652,Blaze Fast-Fire'd Pizza,12012443495.0,$,4.0,307,[],https://www.yelp.com/biz/blaze-fast-fired-pizza-paramus?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
subway-jamaica-3,"[{u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7031592,-73.7999418,(718) 206-4842,5487.570043,uaOSXWQs5YDfSyipSZLkog,https://s3-media4.fl.yelpcdn.com/bphoto/1T-GO1KE7ro6uiVhiEtIYQ/o.jpg,False,9217 Parsons Blvd,,,Jamaica,US,"[9217 Parsons Blvd, Jamaica, NY 11433]",NY,11433,Subway,17182064842.0,$,2.0,7,[],https://www.yelp.com/biz/subway-jamaica-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
crown-fried-chicken-brooklyn-24,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.678707,-73.913406,(718) 485-4911,7767.84677667,h6Sp1jlXotQOP2XjuT5TwQ,,False,5A Somers St,,,Brooklyn,US,"[5A Somers St, Brooklyn, NY 11233]",NY,11233,Crown Fried Chicken,17184854911.0,$,4.5,3,"[delivery, pickup]",https://www.yelp.com/biz/crown-fried-chicken-brooklyn-24?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
hubbas-port-chester,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'hotdog', u'title': u'Hot Dogs'}]",41.0009072105,-73.663329418,(914) 939-7271,33935.1255564,Xe5iS9X9Zh6EqnBoXAjizA,https://s3-media3.fl.yelpcdn.com/bphoto/1GiWTrm5tTHbf3Nwp615_g/o.jpg,False,24 N Main St,,,Port Chester,US,"[24 N Main St, Port Chester, NY 10573]",NY,10573,Hubba's,19149397271.0,$,4.0,101,"[delivery, pickup]",https://www.yelp.com/biz/hubbas-port-chester?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
chipotle-mexican-grill-little-neck,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7640537,-73.726624,(718) 224-4220,11385.6731146,5Mj998AuEa71bFdkHj7rpw,https://s3-media4.fl.yelpcdn.com/bphoto/RdF0Ikn3ogXzcvBmV3bs9A/o.jpg,False,254-65 Horace Harding Expy,,,Little Neck,US,"[254-65 Horace Harding Expy, Little Neck, NY 11362]",NY,11362,Chipotle Mexican Grill,17182244220.0,$,2.5,66,[],https://www.yelp.com/biz/chipotle-mexican-grill-little-neck?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
mcdonalds-bronx-39,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.88369295,-73.9015270025,(718) 796-4447,17426.1893027,SBkKjZ1Rg2GwLLEIxGwprA,https://s3-media2.fl.yelpcdn.com/bphoto/0WMnkECVzbFdDNrPMX8ABg/o.jpg,False,5765 Broadway,,,Bronx,US,"[5765 Broadway, Bronx, NY 10463]",NY,10463,McDonald's,17187964447.0,$,2.5,24,[],https://www.yelp.com/biz/mcdonalds-bronx-39?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
kfc-bronx-5,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}, {u'alias': u'chickenshop', u'title': u'Chicken Shop'}]",40.8267,-73.8576,(718) 409-4061,10597.0908608,HV4JSWBqsqfz1xIuC9MXgw,https://s3-media1.fl.yelpcdn.com/bphoto/Lvn7Qv1kZfMjjB2etfVBJg/o.jpg,False,1959 Bruckner Blvd,,,Bronx,US,"[1959 Bruckner Blvd, Bronx, NY 10472]",NY,10472,KFC,17184094061.0,$,1.5,14,[],https://www.yelp.com/biz/kfc-bronx-5?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
chipotle-mexican-grill-new-york-58,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.752857,-73.988563,(212) 840-0486,11691.2976454,D1zMdl-vHRZHQctWeq3brQ,https://s3-media3.fl.yelpcdn.com/bphoto/JD533hSDxKk9wVLWNQJzcg/o.jpg,False,501 7th Ave,,,New York,US,"[501 7th Ave, New York, NY 10018]",NY,10018,Chipotle Mexican Grill,12128400486.0,$,3.0,78,[],https://www.yelp.com/biz/chipotle-mexican-grill-new-york-58?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
subway-ridgewood-10,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.70599,-73.8970499,(718) 366-4433,4683.62028062,c6TGWtGdWcym3Bwtefoffg,https://s3-media1.fl.yelpcdn.com/bphoto/ZsYfV2I0qsEc7aAKNeERCg/o.jpg,False,6690 Fresh Pond Rd,,,Ridgewood,US,"[6690 Fresh Pond Rd, Ridgewood, NY 11385]",NY,11385,Subway,17183664433.0,$,2.0,6,[],https://www.yelp.com/biz/subway-ridgewood-10?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
taco-bell-lynbrook,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'tex-mex', u'title': u'Tex-Mex'}]",40.659933,-73.681415,(516) 887-3258,16496.754784,RTWFgiepjHO4Rzir58kFMQ,https://s3-media2.fl.yelpcdn.com/bphoto/CcBicHl-loZ5VaAzh3ZwEg/o.jpg,False,547 Merrick Road,,,Lynbrook,US,"[547 Merrick Road, Lynbrook, NY 11563]",NY,11563,Taco Bell,15168873258.0,$,2.0,30,[],https://www.yelp.com/biz/taco-bell-lynbrook?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
wendys-brooklyn-9,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.63363,-73.92809,(718) 434-7169,12576.2015289,d962G33wwJpmyh8IWQxm3A,https://s3-media1.fl.yelpcdn.com/bphoto/GMPTbCbLzEn1xnYKwN0QYg/o.jpg,False,1601 Utica Ave,,,Brooklyn,US,"[1601 Utica Ave, Brooklyn, NY 11234]",NY,11234,Wendy's,17184347169.0,$,2.5,15,[],https://www.yelp.com/biz/wendys-brooklyn-9?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
checkers-bronx-4,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.834028,-73.851127,(718) 822-6300,11405.2744093,uf_3UQbN0c0tK0OaJ-5f7A,https://s3-media3.fl.yelpcdn.com/bphoto/oDRDp5MuA0hi0rI_MW2qqA/o.jpg,False,2210 & 2212 Westchester Ave,,,Bronx,US,"[2210 & 2212 Westchester Ave, Bronx, NY 10462]",NY,10462,Checkers,17188226300.0,$,4.0,1,[],https://www.yelp.com/biz/checkers-bronx-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
popeyes-louisiana-kitchen-north-bergen,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}]",40.7636654,-74.0428109,(201) 348-8768,16398.4989369,dPLlTSQ7X9BxQ2O5zqdUzw,https://s3-media1.fl.yelpcdn.com/bphoto/T3lccErSqGoWMjO2tepGMg/o.jpg,False,1445 Kennedy Blvd,,,North Bergen,US,"[1445 Kennedy Blvd, North Bergen, NJ 07047]",NJ,7047,Popeyes Louisiana Kitchen,12013488768.0,$,2.5,14,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-north-bergen?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
popeyes-louisiana-kitchen-new-york-12,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}]",40.75522,-73.98957,(212) 764-7071,11816.2710842,JYqPz5dabkJbFLaCPdAj7g,https://s3-media4.fl.yelpcdn.com/bphoto/GJa8BzJl9xKQiCgxfTZRbQ/o.jpg,False,240 W 40th St,,,New York,US,"[240 W 40th St, New York, NY 10018]",NY,10018,Popeyes Louisiana Kitchen,12127647071.0,$,2.5,45,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-new-york-12?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
popeyes-louisiana-kitchen-valley-stream-3,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}]",40.6670377,-73.7052993,(516) 599-2506,14361.7947819,6mjsFFNS_jfSUDssxud0LA,https://s3-media4.fl.yelpcdn.com/bphoto/GFn06223Ja_z0KrEHJR6Og/o.jpg,False,221 W Merrick Rd,,,Valley Stream,US,"[221 W Merrick Rd, Valley Stream, NY 11580]",NY,11580,Popeyes Louisiana Kitchen,15165992506.0,$,2.5,18,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-valley-stream-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
subway-new-york-198,"[{u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7953681946,-73.9332199097,(212) 360-7576,9816.37141189,EiWB2TiCfMeMIky4Kst1gQ,https://s3-media3.fl.yelpcdn.com/bphoto/v2xJsZI4HNwlPrdueI3IpQ/o.jpg,False,455 E 116th St,,,New York,US,"[455 E 116th St, New York, NY 10029]",NY,10029,Subway,12123607576.0,$,3.0,5,[],https://www.yelp.com/biz/subway-new-york-198?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
wendys-bronx-2,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.88959,-73.81998,(718) 325-8750,17798.6934429,Wa76wBJmpO1PTBdLi1f3wA,https://s3-media1.fl.yelpcdn.com/bphoto/zFIpCPQush6K13mp6OEGMw/o.jpg,False,4330 Boston Rd,,,Bronx,US,"[4330 Boston Rd, Bronx, NY 10475]",NY,10475,Wendy's,17183258750.0,$,2.0,12,[],https://www.yelp.com/biz/wendys-bronx-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
kfc-new-york-32,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}, {u'alias': u'chickenshop', u'title': u'Chicken Shop'}]",40.761,-73.9831,(212) 563-7440,11453.8995642,oWFVnROmZk5NMRQxxeK4Mw,https://s3-media2.fl.yelpcdn.com/bphoto/s25awSUwjD5E2Yp0vjoLdA/o.jpg,False,761 7th Ave,,,New York,US,"[761 7th Ave, New York, NY 10019]",NY,10019,KFC,12125637440.0,$,1.5,9,[],https://www.yelp.com/biz/kfc-new-york-32?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
mcdonalds-mineola,"[{u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.750615826,-73.6379168183,(516) 248-8402,18232.1101069,NG2NFJvGqNzMX1ALPkUjlQ,https://s3-media2.fl.yelpcdn.com/bphoto/YebU0CnvFnX2RrSKvqqq8g/o.jpg,False,60 Jericho Tpke,,,Mineola,US,"[60 Jericho Tpke, Mineola, NY 11501]",NY,11501,McDonald's,15162488402.0,$,3.0,12,[],https://www.yelp.com/biz/mcdonalds-mineola?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
taco-bell-lawrence-4,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.62608,-73.73684,(516) 371-2703,15479.5130855,THlO8lQyFybEDwFJvpxxOQ,https://s3-media2.fl.yelpcdn.com/bphoto/ULOEdoJvRSLecQ9S6AXNvg/o.jpg,False,325 Rockaway Turnpike,,,Lawrence,US,"[325 Rockaway Turnpike, Lawrence, NY 11559]",NY,11559,Taco Bell,15163712703.0,$,2.5,15,[],https://www.yelp.com/biz/taco-bell-lawrence-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
subway-elmhurst-7,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.7462616,-73.8908005,(718) 507-0980,3593.32343331,dfxIZTxJEGY_ZlQCc9smBQ,https://s3-media3.fl.yelpcdn.com/bphoto/gF7wJpEZfZmdar94DZxikg/o.jpg,False,74-22 Broadway,,,Elmhurst,US,"[74-22 Broadway, Elmhurst, NY 11373]",NY,11373,Subway,17185070980.0,$,2.0,12,[],https://www.yelp.com/biz/subway-elmhurst-7?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
potbelly-sandwich-shop-new-york-3,"[{u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'soup', u'title': u'Soup'}]",40.758821,-73.979401,(646) 289-4203,11086.9889552,2cS0i9qHFVcBFGUktUU7LA,https://s3-media2.fl.yelpcdn.com/bphoto/d4Y1gaZZiN7x9sW8dZfdvA/o.jpg,False,30 Rockefeller Plz,,,New York,US,"[30 Rockefeller Plz, New York, NY 10112]",NY,10112,Potbelly Sandwich Shop,16462894203.0,$,3.5,99,"[pickup, delivery]",https://www.yelp.com/biz/potbelly-sandwich-shop-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
checkers-westbury,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7505308,-73.5747836,(516) 333-7992,23567.4118516,exd37RIY8YXY1zBHPsiVDA,https://s3-media2.fl.yelpcdn.com/bphoto/gkmj37W7QsCdYX2S0Ihyfg/o.jpg,False,635 Old Country Rd,,,Westbury,US,"[635 Old Country Rd, Westbury, NY 11590]",NY,11590,Checkers,15163337992.0,$,3.5,20,[],https://www.yelp.com/biz/checkers-westbury?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
crown-fried-chicken-springfield-gardens,"[{u'alias': u'southern', u'title': u'Southern'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.676504,-73.741051,(718) 341-7254,11240.192069,ycx0z57aFZuBIc8mdXPSzQ,https://s3-media3.fl.yelpcdn.com/bphoto/jwluYDO-27XHTGHY-9mMAA/o.jpg,False,22907 Merrick Blvd,,,Springfield Gardens,US,"[22907 Merrick Blvd, Springfield Gardens, NY 11413]",NY,11413,Crown Fried Chicken,17183417254.0,$,4.0,15,[],https://www.yelp.com/biz/crown-fried-chicken-springfield-gardens?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
kfc-brooklyn-10,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}, {u'alias': u'chickenshop', u'title': u'Chicken Shop'}]",40.6173,-73.9312,(347) 587-1459,14311.5318646,tB4CNoMRgpPWXmfBiH0flw,https://s3-media4.fl.yelpcdn.com/bphoto/vQYBRULAUgIHPJYKivqZPw/o.jpg,False,2160 Flatbush Ave,Ste 217,,Brooklyn,US,"[2160 Flatbush Ave, Ste 217, Brooklyn, NY 11234]",NY,11234,KFC,13475871459.0,$,3.5,7,[],https://www.yelp.com/biz/kfc-brooklyn-10?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
mcdonalds-new-york-127,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.8045355092,-73.9370561345,(646) 672-1381,10784.6752421,oEhzzzav2c74sDIqs4sViA,https://s3-media2.fl.yelpcdn.com/bphoto/MNfdwnYMyRFsoQTlkbtlgw/o.jpg,False,145 E 125th St,,,New York,US,"[145 E 125th St, New York, NY 10035]",NY,10035,McDonald's,16466721381.0,$,1.5,39,[],https://www.yelp.com/biz/mcdonalds-new-york-127?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
white-castle-bronx-11,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.86603,-73.8621299,(718) 231-4978,14981.9623942,02NmPIMR54RXCCvvrlwaig,https://s3-media1.fl.yelpcdn.com/bphoto/KwXiBMIeXCW6_S-9b4OFkg/o.jpg,False,2701 Boston Rd,,,Bronx,US,"[2701 Boston Rd, Bronx, NY 10467]",NY,10467,White Castle,17182314978.0,$,4.0,9,[],https://www.yelp.com/biz/white-castle-bronx-11?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
checkers-bronx-2,"[{u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.8619115,-73.8914986,(347) 271-9238,14898.026068,oKziPJ3fquIH00zMdqq41w,https://s3-media4.fl.yelpcdn.com/bphoto/ILQ9pSEJgDxVNZJ0vp2Qog/o.jpg,False,385 E Fordham Rd,,,Bronx,US,"[385 E Fordham Rd, Bronx, NY 10458]",NY,10458,Checkers,13472719238.0,$,2.5,11,[pickup],https://www.yelp.com/biz/checkers-bronx-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
qdoba-mexican-eats-hoboken-2,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7414127,-74.0299258,(201) 386-8974,14960.8483973,fApsIHYpJJ7JI2AM0TSHvw,https://s3-media1.fl.yelpcdn.com/bphoto/eiU9XG67DO460d_1fLI8Ug/o.jpg,False,400 Washington St,,,Hoboken,US,"[400 Washington St, Hoboken, NJ 07030]",NJ,7030,QDOBA Mexican Eats,12013868974.0,$,3.0,81,"[delivery, pickup]",https://www.yelp.com/biz/qdoba-mexican-eats-hoboken-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
subway-oakland-gardens,"[{u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]",40.7485756,-73.7562391,(718) 229-1118,8376.56826812,1qRlCnjr4V_idaNDysmgmA,https://s3-media2.fl.yelpcdn.com/bphoto/ibAr9eUJB_cFtdxGrLb8yw/o.jpg,False,6113 Springfield Blvd,,,Oakland Gardens,US,"[6113 Springfield Blvd, Oakland Gardens, NY 11364]",NY,11364,Subway,17182291118.0,$,2.0,23,[],https://www.yelp.com/biz/subway-oakland-gardens?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
